date_found,category,source,title,company,location,comp,link
2026-06-19,Closer,Jooble,Remote High-Ticket Closer | Elite B2B Sales,ELVTR,"New York, NY",,https://jooble.org/jdp/-6665368075389790889
2026-06-19,Closer,Jooble,Remote Inbound High-Ticket TV Sales Closer,Inside Success TV,"Miami Beach, FL",,https://jooble.org/jdp/427119619031376055
2026-06-19,Closer,Jooble,Remote High-Ticket Closer — Transform Women’s Lives,Love Strategies Inc.,"Oklahoma City, OK",$100k - $150k,https://jooble.org/jdp/-7093957279188114079
2026-06-19,Closer,Jooble,Remote High-Ticket Closer — Uncapped Pay & Hot Leads,My Solar Claim,"New York, NY","$5,000 - $15,000 per week",https://jooble.org/jdp/1806483159777004510
2026-06-19,Closer,Jooble,"Remote High-Ticket Closer | One-Call Close, $20k-$30k OTE",Schnell Global,"New York, NY",$20k - $30k,https://jooble.org/jdp/-5455224956098730338
2026-06-19,Closer,Jooble,Elite Remote Sales Closer,Theinvestorsedge,"Phoenix, AZ",$36k,https://jooble.org/jdp/2986867781505711918
2026-06-19,Closer,The Muse,Group Transportation Sales Account Executive - US&C,Uber,"Chicago, IL",,https://www.themuse.com/jobs/uber/group-transportation-sales-account-executive-usc
2026-06-19,Closer,Jooble,Real Estate Wholesale Setter/Closer (Acquisitions),Virtual Assist,"New York, NY",,https://jooble.org/jdp/2906516601611169314
2026-06-19,Setter / SDR,Jooble,Sales Team Appointment Setter,Circle of Greatness,"Atlanta, GA",$100k,https://jooble.org/jdp/-2259714386754973847
2026-06-19,Setter / SDR,Adzuna,Tele Sales Appointment Setter - Property Investing,Freedom Digital Co,"Bundall, Gold Coast",,https://www.adzuna.com.au/details/5768643215?utm_medium=api&utm_source=3e941a8f
2026-06-19,Success (CSM / customer / client / onboarding),Jooble,Remote Customer Success Manager II - East,Tines,United States,$125k,https://jooble.org/jdp/3587963685356525145
2026-06-19,VA / Social / Chat,JSearch,OnlyFans Chatter – Remote Chat Support (No Phone Calls),2.halvolink,Remote,,https://2.halvolink.liveblog365.com/job/2500743
2026-06-19,VA / Social / Chat,JSearch,OnlyFans Chatter (Work from Home / Entry Level / No Experience Require – Amazon Store,careersprint,Remote,,https://careersprint.7f.liveblog365.com/job/1007239
2026-06-19,VA / Social / Chat,JSearch,OnlyFans Chatter – Remote Chat Support (No Phone Calls),careersprint,Remote,,https://careersprint.7f.liveblog365.com/job/2362347
2026-06-19,VA / Social / Chat,JSearch,Online Chatter - Work from Anywhere,Customer Service Jobs USA,Remote,,https://hiregenx.com/online-chatter-work-from-anywhere/
2026-06-19,VA / Social / Chat,JSearch,OnlyFans Chatter – Remote Chat Support (No Phone Calling),Databricks,Remote,$25-$40,https://tasklio.liveblog365.com/remote-jobs/onlyfans-chatter-remote-chat-support-no-phone-calling-1
2026-06-19,VA / Social / Chat,Jooble,Virtual Assistant,EKD Strategies,"Detroit, MI",,https://jooble.org/jdp/307460859348445093
2026-06-19,VA / Social / Chat,JSearch,Amazon Virtual Assistant Jobs From Home Part-Time,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/amazon-virtual-assistant-jobs-from-home-part-time-3
2026-06-19,VA / Social / Chat,JSearch,Disney Virtual Assistant jobs (part time) $25/Per hour Hiring Work From Home Jobs,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/disney-virtual-assistant-jobs-part-time-25per-hour-hiring-work-from-home-jobs
2026-06-19,VA / Social / Chat,JSearch,Experienced Virtual Assistant – Remote Work from Home Opportunity in Virtual Solutions Industry,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/experienced-virtual-assistant-remote-work-from-home-opportunity-in-virtual-solutions-industry
2026-06-19,VA / Social / Chat,JSearch,Virtual Assistant (Remote) - Earn 18 to 21 Hourly - No Degree Required,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/virtual-assistant-remote-earn-18-to-21-hourly-no-degree-required-1
2026-06-19,VA / Social / Chat,JSearch,(Southwest Airlines Data Entry job at home) Virtual Assistant Jobs...,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/southwest-airlines-data-entry-job-at-home-virtual-assistant-jobs-1
2026-06-19,VA / Social / Chat,JSearch,(Southwest Airlines Data Entry job at home) Virtual Assistant Jobs - No Experience,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/southwest-airlines-data-entry-job-at-home-virtual-assistant-jobs-no-experience
2026-06-19,VA / Social / Chat,JSearch,Virtual Assistant Remote AT Amazon Jobs – Apply Now,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/virtual-assistant-remote-at-amazon-jobs-apply-now
2026-06-19,VA / Social / Chat,JSearch,[Remote/WFM] Virtual Assistant Job From Home - Part-Time,frontendnode-production.up.railway.app,Remote,,https://frontendnode-production.up.railway.app/job/remotewfm-virtual-assistant-job-from-home-part-time
