date_found,category,source,title,company,location,comp,link
2026-08-07,Closer,Arbeitnow,Account Executive Enterprise UKI,1Password,United Kingdom,,https://www.arbeitnow.co.uk/jobs/companies/1password/account-executive-enterprise-uki-united-kingdom-495239
2026-08-07,Closer,The Muse,Strategic Solutions Director - Oracle,Celonis,"New York, NY",,https://www.themuse.com/jobs/celonis/strategic-solutions-director-oracle
2026-08-07,Closer,Arbeitnow,Account Executive - Nordics - Enterprise,ElevenLabs,Remote,,https://www.arbeitnow.com/jobs/companies/elevenlabs/remote-account-executive-nordics-enterprise-444760
2026-08-07,Success (CSM / customer / client / onboarding),JSearch,Customer Success Manager | Fully Remote US,Hirevue,Remote,,https://www.linkedin.com/jobs/view/customer-success-manager-fully-remote-us-at-hirevue-4446243200
2026-08-07,Success (CSM / customer / client / onboarding),JSearch,Onboarding Specialist,Ocra,Remote,,https://jobgether.com/offer/6a755160490731f1e188e2e0-onboarding-specialist
2026-08-07,Success (CSM / customer / client / onboarding),JSearch,Remote Sr. Customer Success Manager,The Sales Loft,Remote,,https://www.talent.com/view?id=630920964980869422
2026-08-07,Success (CSM / customer / client / onboarding),JSearch,"Customer Success Manager, Education",Zoom,Remote,,https://careers.zoom.us/jobs/customer-success-manager-education-denver-colorado-united-states-remote-california-utah
2026-08-07,VA / Social / Chat,JSearch,Part-Time Remote Virtual Assistant Needed at Imaginary Solutions,FlexBoard,Remote,,https://flexboard.9y.liveblog365.com/job/375998
2026-08-07,VA / Social / Chat,JSearch,Virtual Assistant(entry Level) job,job,Remote,,https://bebee.com/us/jobs/virtual-assistantentry-level-job-job-fargo--ss-us-1gll1
2026-08-07,VA / Social / Chat,JSearch,Virtual Assistant-document,PeoplePerHour,Remote,,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/virtual-assistant-document-4513553
2026-08-07,VA / Social / Chat,Adzuna,Virtual Assistant Remote,qureos,"Medley, Miami-Dade County",$49920-$64480,https://www.adzuna.com/details/5806029741?utm_medium=api&utm_source=3e941a8f
2026-08-07,VA / Social / Chat,Adzuna,Virtual Assistant Remote,Qureos Inc,"Doral, Miami-Dade County",$49493-$49493,https://www.adzuna.com/details/5806115102?utm_medium=api&utm_source=3e941a8f
2026-08-07,VA / Social / Chat,JSearch,Remote Virtual Assistant – Customer Service & Administrative Support Specialist for arenaflex – $26/hr – Flexible Work‑From‑Home Opportunity,remote click jobs,Remote,,https://remoteclickjobs-production.up.railway.app/job/remote-virtual-assistant-customer-service-administrative-support-specialist-for-arenaflex-26hr-flexible-workfromhome-opportunity
2026-08-07,VA / Social / Chat,JSearch,Part-Time Virtual Assistant Job - Remote USA,vacancy global pro,Remote,,https://vacancyglobalpro.up.railway.app/job/part-time-virtual-assistant-job-remote-usa
