date_found,category,source,title,company,location,comp,link
2026-06-14,Closer,Adzuna,Remote Inbound Sales Representative,OneMCI,"Saskatchewan, Canada",$31928-$31928,https://www.adzuna.ca/details/5312876036?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,Remote Inbound Sales Representative (Saskatchewan),OneMCI,"Saskatchewan, Canada",$31928-$31928,https://www.adzuna.ca/details/5207646938?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,Remote Inbound Sales Representative (Nova Scotia),OneMCI,"Nova Scotia, Canada",$34840-$34840,https://www.adzuna.ca/details/5312876050?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,Inbound Sales Representative,Peachy Insurance,"Atlanta, Fulton County",$52575-$52575,https://www.adzuna.com/details/5064819797?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,Remote Inbound Sales Representative,Stratford Davis,"Fort Shafter, Honolulu",$140000-$140000,https://www.adzuna.com/details/5739238972?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,High Ticket Appointment Setter (Warm Leads),The WFS Group,US,$55000-$65000,https://www.adzuna.com/details/5738357048?utm_medium=api&utm_source=3e941a8f
2026-06-14,Closer,Adzuna,Tony Robbins RPM Sales Closer-High Ticket Sales,Tony Robbins RPM,"Gilbert, Maricopa County",$41014-$41014,https://www.adzuna.com/land/ad/5763196504?se=4B3cxM5n8RGfB72z_DrYeQ&utm_medium=api&utm_source=3e941a8f&v=3E5CECE83470D908FBEE4E981D7F607FB9F5C73D
2026-06-14,Setter / SDR,Adzuna,"Sales Development Representative / Inbound SDR, UKI market",Aircall,"London, UK",$36000-$44000,https://www.adzuna.co.uk/jobs/details/4802573386?utm_medium=api&utm_source=3e941a8f
2026-06-14,Setter / SDR,Adzuna,Fulltime Appointment Setter,NATIONAL HEATING & AIR CONDITIONING,"Clearwater, Pinellas County",$60368-$60368,https://www.adzuna.com/land/ad/5763263025?se=doZpxc5n8RG5GpwkRXC5CA&utm_medium=api&utm_source=3e941a8f&v=CA3923823CAE6542ED0F8362D1848D6CC516D563
2026-06-14,Setter — Phone Setting,Adzuna,Cold caller. Appointments setter,Global Pacific Support,US,$28367-$28367,https://www.adzuna.com/details/5597651490?utm_medium=api&utm_source=3e941a8f
2026-06-14,Setter — Phone Setting,Adzuna,Appointment setter/ lead generator/ cold caller,Global Pacific Support,US,$45625-$45625,https://www.adzuna.com/details/5587605469?utm_medium=api&utm_source=3e941a8f
2026-06-14,Setter — Phone Setting,Adzuna,Senior Sales Development Representative (SDR) at FrontEgg,Outbound Operators,US,$120000-$125000,https://www.adzuna.com/details/5751643827?utm_medium=api&utm_source=3e941a8f
2026-06-14,Setter — Phone Setting,Adzuna,Senior Sales Development Rep (Sr. SDR) at ClearPath Partners,Outbound Operators,US,$70000-$120000,https://www.adzuna.com/details/5743137982?utm_medium=api&utm_source=3e941a8f
2026-06-14,Setter — Phone Setting,Adzuna,Remote Appointment Setter,Rushing Roofing & Contracting LLC,"Richardson, Dallas",$112759-$112759,https://www.adzuna.com/land/ad/5763277220?se=doZpxc5n8RG5GpwkRXC5CA&utm_medium=api&utm_source=3e941a8f&v=54784B19A35ABF8653BE428AE51815128BC7DECC
2026-06-14,Setter — Phone Setting,Adzuna,"Cold Caller & Appointment Setter - Work from Home with Superhuman Prospecting, Inc.",Superhuman Prospecting,"Bayview, Milwaukee County",$27040-$33280,https://www.adzuna.com/details/4320066170?utm_medium=api&utm_source=3e941a8f
2026-06-14,Success (CSM / customer / client / student),Adzuna,Customer Success Manager,Drams Software Limited,UK,$40000-$50000,https://www.adzuna.co.uk/jobs/land/ad/5762595463?se=1PVvzs5n8RG5GpwkRXC5CA&utm_medium=api&utm_source=3e941a8f&v=37AE4AB02B2534FD47B6FA5388096C636387B1C6
